run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
1,1,10,2,20,3,0.08928571428571429,56,0.0024793148040771484,0.03333333333333333,60,0.12607264518737793,0.03333333333333333,60,0.0017423629760742188,0.03333333333333333,60,0.630474328994751
2,1,10,2,20,3,0.03333333333333333,60,0.002107858657836914,0.03333333333333333,60,0.1282339096069336,0.06666666666666667,60,0.0017201900482177734,0.03333333333333333,60,0.6335742473602295
3,1,10,2,20,3,0.03333333333333333,60,0.0022389888763427734,0.06666666666666667,60,0.12689876556396484,0.06666666666666667,60,0.0016753673553466797,0.0,60,0.3583564758300781
4,1,10,2,20,3,0.06666666666666667,60,0.0021462440490722656,0.03333333333333333,60,0.12792730331420898,0.06666666666666667,60,0.0017342567443847656,0.03333333333333333,60,0.6362948417663574
5,1,10,2,20,3,0.1,60,0.0021085739135742188,0.06666666666666667,60,0.12790608406066895,0.06666666666666667,60,0.0017333030700683594,0.03333333333333333,60,0.6282579898834229
6,1,10,2,20,3,0.03333333333333333,60,0.0021126270294189453,0.03333333333333333,60,0.12788128852844238,0.03333333333333333,60,0.0017235279083251953,0.03333333333333333,60,0.6323010921478271
7,1,10,2,20,3,0.017543859649122806,57,0.0020830631256103516,0.03333333333333333,60,0.1273038387298584,0.03333333333333333,60,0.0017209053039550781,0.03333333333333333,60,0.6312029361724854
8,1,10,2,20,3,0.03333333333333333,60,0.002110004425048828,0.03333333333333333,60,0.12882423400878906,0.03333333333333333,60,0.001695871353149414,0.03333333333333333,60,0.6296117305755615
9,1,10,2,20,3,0.0,56,0.0020880699157714844,0.0,60,0.03059220314025879,0.03333333333333333,60,0.0017173290252685547,0.0,60,0.4652225971221924
10,1,10,2,20,3,0.0,58,0.0020728111267089844,0.0,53,0.032936811447143555,0.03773584905660377,53,0.0017061233520507812,0.0,60,0.2853410243988037
11,2,10,4,40,3,0.016666666666666666,120,0.002560138702392578,0.016666666666666666,120,0.1388566493988037,0.1,120,0.0029745101928710938,0.05,120,0.6878352165222168
12,2,10,4,40,3,0.06306306306306306,111,0.002432107925415039,0.06306306306306306,111,0.1396803855895996,0.08333333333333333,120,0.0029866695404052734,0.05,120,0.6921205520629883
13,2,10,4,40,3,0.03333333333333333,120,0.0024220943450927734,0.03333333333333333,120,0.1394364833831787,0.08333333333333333,120,0.0029768943786621094,0.03333333333333333,120,0.6875486373901367
14,2,10,4,40,3,0.06666666666666667,120,0.0024046897888183594,0.06666666666666667,120,0.13876676559448242,0.0,120,0.002977132797241211,0.0,120,0.4976511001586914
15,2,10,4,40,3,0.05,120,0.002422332763671875,0.05,120,0.14128708839416504,0.11666666666666667,120,0.002972841262817383,0.05,120,0.6892595291137695
16,2,10,4,40,3,0.12264150943396226,106,0.0024423599243164062,0.03333333333333333,120,0.13864421844482422,0.08411214953271028,107,0.002971172332763672,0.03333333333333333,120,0.6889145374298096
17,2,10,4,40,3,0.08333333333333333,120,0.002412080764770508,0.03333333333333333,120,0.1390383243560791,0.03333333333333333,120,0.002979278564453125,0.06306306306306306,111,0.6919364929199219
18,2,10,4,40,3,0.016666666666666666,120,0.002451181411743164,0.05,120,0.14105820655822754,0.06666666666666667,120,0.002965688705444336,0.016666666666666666,120,0.6965279579162598
19,2,10,4,40,3,0.13761467889908258,109,0.002532482147216797,0.06666666666666667,120,0.15639281272888184,0.05,120,0.0029587745666503906,0.016666666666666666,120,0.698397159576416
20,2,10,4,40,3,0.03333333333333333,120,0.0024232864379882812,0.03333333333333333,120,0.13988399505615234,0.11666666666666667,120,0.0029697418212890625,0.016666666666666666,120,0.6898038387298584
21,3,20,2,40,3,0.016666666666666666,120,0.0030622482299804688,0.03333333333333333,120,0.15618634223937988,0.10526315789473684,114,0.0032927989959716797,0.03333333333333333,120,0.7645862102508545
22,3,20,2,40,3,0.05,120,0.003129243850708008,0.016666666666666666,120,0.15644001960754395,0.11666666666666667,120,0.003326892852783203,0.0,114,0.7224524021148682
23,3,20,2,40,3,0.008771929824561403,114,0.0030939579010009766,0.0,120,0.03721904754638672,0.09565217391304348,115,0.003350973129272461,0.016666666666666666,120,0.7779340744018555
24,3,20,2,40,3,0.03333333333333333,120,0.0030002593994140625,0.03333333333333333,120,0.1553034782409668,0.1,120,0.003331422805786133,0.016666666666666666,120,0.7722508907318115
25,3,20,2,40,3,0.02631578947368421,114,0.003156423568725586,0.016666666666666666,120,0.16820502281188965,0.13333333333333333,120,0.0033812522888183594,0.0,119,0.6949291229248047
26,3,20,2,40,3,0.0,120,0.0030655860900878906,0.0,120,0.04428458213806152,0.08333333333333333,120,0.003330707550048828,0.016666666666666666,120,0.7701125144958496
27,3,20,2,40,3,0.05825242718446602,103,0.0030744075775146484,0.016666666666666666,120,0.1569206714630127,0.11666666666666667,120,0.003310680389404297,0.016666666666666666,120,0.8009042739868164
28,3,20,2,40,3,0.016666666666666666,120,0.0030722618103027344,0.016666666666666666,120,0.15578055381774902,0.05,120,0.003351926803588867,0.0,120,0.6775810718536377
29,3,20,2,40,3,0.0,120,0.0030794143676757812,0.0,115,0.040055036544799805,0.11666666666666667,120,0.003314971923828125,0.0,118,0.6022329330444336
30,3,20,2,40,3,0.05,120,0.0031669139862060547,0.03333333333333333,120,0.15802764892578125,0.16666666666666666,120,0.0033195018768310547,0.03333333333333333,120,0.7714898586273193
31,4,20,4,80,3,0.058333333333333334,240,0.003851652145385742,0.05,240,0.18445968627929688,0.15,240,0.0059545040130615234,0.041666666666666664,240,1.0823006629943848
32,4,20,4,80,3,0.041666666666666664,240,0.003995656967163086,0.041666666666666664,240,0.19186186790466309,0.125,240,0.0058710575103759766,0.041666666666666664,240,0.9260413646697998
33,4,20,4,80,3,0.041666666666666664,240,0.0038857460021972656,0.016666666666666666,240,0.19137144088745117,0.08333333333333333,240,0.005913257598876953,0.016666666666666666,240,0.9126837253570557
34,4,20,4,80,3,0.03587443946188341,223,0.0038444995880126953,0.025,240,0.18135309219360352,0.11666666666666667,240,0.00587916374206543,0.025,240,0.8539302349090576
35,4,20,4,80,3,0.10833333333333334,240,0.004009723663330078,0.05,240,0.18454623222351074,0.125,240,0.005891561508178711,0.03333333333333333,240,0.8979005813598633
36,4,20,4,80,3,0.058333333333333334,240,0.003970146179199219,0.058333333333333334,240,0.1828470230102539,0.09166666666666666,240,0.005916595458984375,0.041666666666666664,240,0.9059560298919678
37,4,20,4,80,3,0.0611353711790393,229,0.003786325454711914,0.05,240,0.17898774147033691,0.14166666666666666,240,0.0059015750885009766,0.05,240,0.895787239074707
38,4,20,4,80,3,0.058333333333333334,240,0.003875255584716797,0.058333333333333334,240,0.18226885795593262,0.175,240,0.005907297134399414,0.041666666666666664,240,0.9015657901763916
39,4,20,4,80,3,0.09166666666666666,240,0.003951549530029297,0.056768558951965066,229,0.1891019344329834,0.08333333333333333,240,0.005951642990112305,0.058333333333333334,240,0.9121737480163574
40,4,20,4,80,3,0.07391304347826087,230,0.003838777542114258,0.025,240,0.17992854118347168,0.11666666666666667,240,0.005918979644775391,0.03333333333333333,240,0.892056941986084
41,5,30,2,60,3,0.011111111111111112,180,0.004914045333862305,0.011111111111111112,180,0.1817624568939209,0.0650887573964497,169,0.005017280578613281,0.011111111111111112,180,0.80484938621521
42,5,30,2,60,3,0.04242424242424243,165,0.004763603210449219,0.03333333333333333,180,0.18706393241882324,0.14444444444444443,180,0.004969120025634766,0.011111111111111112,180,0.9186115264892578
43,5,30,2,60,3,0.0896551724137931,145,0.004824399948120117,0.03333333333333333,180,0.18917465209960938,0.13333333333333333,180,0.0049703121185302734,0.03333333333333333,180,0.9069631099700928
44,5,30,2,60,3,0.011111111111111112,180,0.004590511322021484,0.0,168,0.051419973373413086,0.07777777777777778,180,0.005082845687866211,0.0,176,0.8051342964172363
45,5,30,2,60,3,0.0440251572327044,159,0.004632234573364258,0.011111111111111112,180,0.18512487411499023,0.1111111111111111,180,0.004969596862792969,0.03333333333333333,180,0.9146890640258789
46,5,30,2,60,3,0.044444444444444446,180,0.005106449127197266,0.044444444444444446,180,0.18544936180114746,0.1,180,0.005017995834350586,0.011111111111111112,180,0.9063949584960938
47,5,30,2,60,3,0.034482758620689655,174,0.00488591194152832,0.011111111111111112,180,0.1852872371673584,0.12222222222222222,180,0.005006551742553711,0.022222222222222223,180,0.907728910446167
48,5,30,2,60,3,0.04093567251461988,171,0.004857063293457031,0.022222222222222223,180,0.1804211139678955,0.13333333333333333,180,0.004941701889038086,0.03333333333333333,180,0.8130087852478027
49,5,30,2,60,3,0.022222222222222223,180,0.0045909881591796875,0.03333333333333333,180,0.18395662307739258,0.1,180,0.005011796951293945,0.011111111111111112,180,0.9017698764801025
50,5,30,2,60,3,0.06285714285714286,175,0.004587888717651367,0.022222222222222223,180,0.18181061744689941,0.10778443113772455,167,0.004945993423461914,0.044444444444444446,180,0.9016780853271484
51,6,30,4,120,3,0.07777777777777778,360,0.006007671356201172,0.06111111111111111,360,0.23678040504455566,0.10555555555555556,360,0.009090662002563477,0.03333333333333333,360,1.1412827968597412
52,6,30,4,120,3,0.07777777777777778,360,0.006041765213012695,0.03888888888888889,360,0.2290647029876709,0.12222222222222222,360,0.009085893630981445,0.06111111111111111,360,1.12233567237854
53,6,30,4,120,3,0.07647058823529412,340,0.005870342254638672,0.044444444444444446,360,0.23257780075073242,0.15517241379310345,348,0.009153366088867188,0.05,360,1.115816354751587
54,6,30,4,120,3,0.06666666666666667,360,0.005600929260253906,0.044444444444444446,360,0.22819995880126953,0.13823529411764707,340,0.009086370468139648,0.044444444444444446,360,1.101494550704956
55,6,30,4,120,3,0.08333333333333333,360,0.005902290344238281,0.05,360,0.22810769081115723,0.11666666666666667,360,0.009150028228759766,0.05,360,1.116175651550293
56,6,30,4,120,3,0.016666666666666666,360,0.005896806716918945,0.022222222222222223,360,0.22449970245361328,0.1457142857142857,350,0.009051084518432617,0.027777777777777776,360,1.1119167804718018
57,6,30,4,120,3,0.08262108262108261,351,0.005884408950805664,0.07222222222222222,360,0.2258744239807129,0.1488095238095238,336,0.009106159210205078,0.05555555555555555,360,1.1152153015136719
58,6,30,4,120,3,0.05,360,0.005879878997802734,0.03888888888888889,360,0.22519207000732422,0.14444444444444443,360,0.009076595306396484,0.044444444444444446,360,1.1069848537445068
59,6,30,4,120,3,0.044444444444444446,360,0.005866050720214844,0.03333333333333333,360,0.22526121139526367,0.15,360,0.009142637252807617,0.03333333333333333,360,1.1085691452026367
60,6,30,4,120,3,0.08333333333333333,360,0.005880832672119141,0.05,360,0.22426438331604004,0.15555555555555556,360,0.00902557373046875,0.044444444444444446,360,1.1582863330841064
61,7,40,2,80,3,0.041666666666666664,240,0.005588531494140625,0.008333333333333333,240,0.15737247467041016,0.14166666666666666,240,0.0068378448486328125,0.0,240,0.9190869331359863
62,7,40,2,80,3,0.025,240,0.005556821823120117,0.016666666666666666,240,0.21751761436462402,0.15,240,0.006806135177612305,0.008333333333333333,240,1.0055930614471436
63,7,40,2,80,3,0.008333333333333333,240,0.005616426467895508,0.008333333333333333,240,0.21804404258728027,0.11666666666666667,240,0.00685572624206543,0.041666666666666664,240,1.0617260932922363
64,7,40,2,80,3,0.02654867256637168,226,0.005551576614379883,0.008333333333333333,240,0.23292875289916992,0.14166666666666666,240,0.006697177886962891,0.016666666666666666,240,1.045381784439087
65,7,40,2,80,3,0.0211864406779661,236,0.005897998809814453,0.016666666666666666,240,0.21410202980041504,0.13333333333333333,240,0.006819009780883789,0.041666666666666664,240,1.0554122924804688
66,7,40,2,80,3,0.03333333333333333,240,0.005575418472290039,0.008333333333333333,240,0.2157878875732422,0.16595744680851063,235,0.006863594055175781,0.03333333333333333,240,1.0600953102111816
67,7,40,2,80,3,0.016666666666666666,240,0.005845546722412109,0.016666666666666666,240,0.21547508239746094,0.09166666666666666,240,0.006822347640991211,0.025,240,1.0603580474853516
68,7,40,2,80,3,0.03982300884955752,226,0.0055675506591796875,0.016666666666666666,240,0.21655011177062988,0.125,240,0.00688481330871582,0.016666666666666666,240,1.0136427879333496
69,7,40,2,80,3,0.030434782608695653,230,0.005849123001098633,0.016666666666666666,240,0.21587038040161133,0.11666666666666667,240,0.006830930709838867,0.008333333333333333,240,1.0641670227050781
70,7,40,2,80,3,0.03571428571428571,224,0.0057337284088134766,0.03333333333333333,240,0.2158036231994629,0.1,240,0.0068759918212890625,0.021739130434782608,230,1.0610630512237549
71,8,40,4,160,3,0.06666666666666667,480,0.008017301559448242,0.05,480,0.28995323181152344,0.11563169164882227,467,0.012432336807250977,0.05,480,1.358076572418213
72,8,40,4,160,3,0.06666666666666667,480,0.007450103759765625,0.04583333333333333,480,0.27420663833618164,0.11416490486257928,473,0.012403488159179688,0.041666666666666664,480,1.3517282009124756
73,8,40,4,160,3,0.07916666666666666,480,0.0076618194580078125,0.0625,480,0.29290056228637695,0.14166666666666666,480,0.013089895248413086,0.0625,480,1.3819808959960938
74,8,40,4,160,3,0.058333333333333334,480,0.007372856140136719,0.04583333333333333,480,0.2879297733306885,0.11160714285714286,448,0.012676477432250977,0.03333333333333333,480,1.3601961135864258
75,8,40,4,160,3,0.0625,480,0.007382631301879883,0.0625,480,0.27406859397888184,0.12916666666666668,480,0.012432575225830078,0.05,480,1.390990972518921
76,8,40,4,160,3,0.0625,480,0.007523536682128906,0.041666666666666664,480,0.28356099128723145,0.12916666666666668,480,0.012730836868286133,0.0375,480,1.3560400009155273
77,8,40,4,160,3,0.05416666666666667,480,0.007367372512817383,0.03333333333333333,480,0.28914427757263184,0.1375,480,0.012459754943847656,0.04583333333333333,480,1.347214937210083
78,8,40,4,160,3,0.05,480,0.007559537887573242,0.041666666666666664,480,0.2724025249481201,0.1490280777537797,463,0.012543439865112305,0.0375,480,1.3663241863250732
79,8,40,4,160,3,0.04904051172707889,469,0.0074579715728759766,0.041666666666666664,480,0.2804708480834961,0.16666666666666666,480,0.012427806854248047,0.05,480,1.3872122764587402
80,8,40,4,160,3,0.05,480,0.0075800418853759766,0.04583333333333333,480,0.2759535312652588,0.12083333333333333,480,0.012449264526367188,0.05416666666666667,480,1.3904094696044922
81,9,50,2,100,3,0.006666666666666667,300,0.0070841312408447266,0.013333333333333334,300,0.2562270164489746,0.12666666666666668,300,0.008790969848632812,0.006666666666666667,300,1.3180146217346191
82,9,50,2,100,3,0.06,300,0.006909847259521484,0.013333333333333334,300,0.2583334445953369,0.12,300,0.009174346923828125,0.02,300,1.335193395614624
83,9,50,2,100,3,0.02,300,0.006769895553588867,0.02,300,0.26151180267333984,0.11945392491467577,293,0.008828401565551758,0.02666666666666667,300,1.33482027053833
84,9,50,2,100,3,0.05172413793103448,290,0.0069980621337890625,0.013333333333333334,300,0.2564971446990967,0.12,300,0.008816242218017578,0.02,300,1.2634925842285156
85,9,50,2,100,3,0.03225806451612903,279,0.00659489631652832,0.02,300,0.25022125244140625,0.15333333333333332,300,0.008816719055175781,0.02,300,1.2714464664459229
86,9,50,2,100,3,0.02,300,0.006819009780883789,0.02,300,0.2554354667663574,0.14,300,0.008813619613647461,0.013333333333333334,300,1.2662949562072754
87,9,50,2,100,3,0.03333333333333333,300,0.0069675445556640625,0.02,300,0.2696495056152344,0.15333333333333332,300,0.008830785751342773,0.02,300,1.3174958229064941
88,9,50,2,100,3,0.04436860068259386,293,0.008054494857788086,0.013333333333333334,300,0.3419153690338135,0.11333333333333333,300,0.009625911712646484,0.03333333333333333,300,1.2669768333435059
89,9,50,2,100,3,0.04436860068259386,293,0.006742715835571289,0.006666666666666667,300,0.26375699043273926,0.10666666666666667,300,0.009050846099853516,0.02666666666666667,300,1.293034553527832
90,9,50,2,100,3,0.03333333333333333,300,0.007143735885620117,0.013333333333333334,300,0.18735742568969727,0.13745704467353953,291,0.00878143310546875,0.02,300,1.305100440979004
91,10,50,4,200,3,0.0843585237258348,569,0.009084224700927734,0.06,600,0.357525110244751,0.14,600,0.01609945297241211,0.06,600,1.7381420135498047
92,10,50,4,200,3,0.07333333333333333,600,0.00907754898071289,0.056666666666666664,600,0.3595576286315918,0.13,600,0.016133546829223633,0.07333333333333333,600,1.6700267791748047
93,10,50,4,200,3,0.06,600,0.008933782577514648,0.043333333333333335,600,0.3491954803466797,0.14,600,0.016041994094848633,0.06,600,1.7725889682769775
94,10,50,4,200,3,0.06934306569343066,548,0.008933305740356445,0.05,600,0.3656308650970459,0.16123499142367068,583,0.015862226486206055,0.043333333333333335,600,1.6484663486480713
95,10,50,4,200,3,0.06960950764006792,589,0.009289026260375977,0.043333333333333335,600,0.3415188789367676,0.14333333333333334,600,0.016005516052246094,0.04666666666666667,600,1.887455701828003
96,10,50,4,200,3,0.06666666666666667,600,0.009083032608032227,0.056666666666666664,600,0.35315942764282227,0.13333333333333333,600,0.01669788360595703,0.06333333333333334,600,1.7424921989440918
97,10,50,4,200,3,0.06837606837606838,585,0.008991241455078125,0.043333333333333335,600,0.35543084144592285,0.15333333333333332,600,0.016610383987426758,0.043333333333333335,600,1.7366695404052734
98,10,50,4,200,3,0.08333333333333333,600,0.00895071029663086,0.056666666666666664,600,0.32735466957092285,0.15333333333333332,600,0.015998125076293945,0.06666666666666667,600,1.6410326957702637
99,10,50,4,200,3,0.043333333333333335,600,0.008964061737060547,0.05,600,0.34682178497314453,0.14017094017094017,585,0.015952110290527344,0.04,600,2.077827215194702
100,10,50,4,200,3,0.06206896551724138,580,0.009220361709594727,0.043333333333333335,600,0.3558335304260254,0.12666666666666668,600,0.016295433044433594,0.04666666666666667,600,1.87675142288208
101,11,60,2,120,3,0.011111111111111112,360,0.008301019668579102,0.03333333333333333,360,0.3117835521697998,0.16111111111111112,360,0.011523008346557617,0.022222222222222223,360,1.663339614868164
